index,classifier,ENC_HOMICIDIO,ENC_HURTO,ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_CONCIERTO_DELINQUIR,ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_ACTOS_SEXUALES_MENOR_14,ENC_ACC_CARNAL_14,ENC_ANNO_INGRESO,ENC_INTRAMUROS,ENC_MESES_CONDENA,ENC_RANGOS_EDAD_INPEC,ENC_GENERO,ENC_NIVEL_EDUCATIVO,ENC_REGIONAL_CENTRAL,ENC_REGIONAL_OCCIDENTE,ENC_REGIONAL_NOROESTE,ENC_REGIONAL_NORTE,ENC_REGIONAL_ORIENTE,ENC_REGIONAL_VIEJO_CALDAS
3188,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2017.0,,202.0,,,1.0,,,,,,
1639,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2017.0,0.0,720.0,2.0,,3.0,,,,,,
1972,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
3631,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2017.0,,202.0,,,1.0,,,,,,
4799,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,,,,,,,,,
392,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2019.0,,,,,,,,,,,
2469,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,1.0,,,,,1.0,1.0,,2017.0,0.0,202.0,1.0,0.0,2.0,,,1.0,,,1.0
1747,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,,,67.0,,,,,,,,,
4716,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2017.0,,202.0,1.0,,1.0,,,,,,
2253,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2016.0,,720.0,,,1.0,,,,,,
1868,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2016.0,,720.0,1.0,,,,,,,,
3115,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2014.0,,720.0,,,,,,,,,
745,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,,,67.0,,,4.0,,,,,,
4701,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2017.0,,202.0,,,1.0,,,,,,
2574,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2017.0,,202.0,1.0,,3.0,,,,,,
1355,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2019.0,,67.0,4.0,,5.0,1.0,,,,0.0,
2867,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,,,,,,,,,
515,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2017.0,,202.0,,,2.0,,,,,,
1078,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2017.0,0.0,202.0,2.0,,2.0,,,1.0,,,
2055,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2019.0,,,,,5.0,,,,,,
1785,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2017.0,,720.0,1.0,,,,,,,,
81,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2017.0,,720.0,,,2.0,,,,,,
1613,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2016.0,,720.0,,,,,,,,,
3863,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2016.0,,720.0,,,1.0,,,,,,
1038,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,0.0,,,,,,2016.0,,202.0,2.0,,2.0,,,1.0,,,
3369,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4821,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2017.0,,202.0,1.0,,3.0,,,,,,
4111,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2017.0,,202.0,1.0,,2.0,,,,,,
2919,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,,,,,,,,,
550,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,,,67.0,,,,,,,,,
2696,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,1.0,0.0,,,,1.0,,,2017.0,,202.0,,,2.0,,,1.0,,,
2135,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2016.0,,720.0,,,1.0,,,,,,
3712,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4715,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,1.0,,,,,,,,
3225,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2016.0,,720.0,,,1.0,,,,,,
2354,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,1.0,,,1.0,,1.0,1.0,1.0,2017.0,0.0,202.0,1.0,0.0,2.0,,,,,1.0,1.0
2000,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2018.0,,202.0,1.0,,1.0,,,1.0,,,
4388,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2019.0,,,,,,,,,,,
3016,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2017.0,0.0,202.0,1.0,,2.0,,,,,,
498,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,1.0,,,1.0,,1.0,,,2017.0,0.0,202.0,2.0,0.0,1.0,,,1.0,,1.0,
3833,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2019.0,,,,,,,,,,,
689,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,1.0,,2017.0,0.0,202.0,2.0,,1.0,,,,,,
3524,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,0.0,,,,,,,2016.0,0.0,202.0,,0.0,3.0,,,1.0,,,
906,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,1.0,,2.0,,,,,,
2703,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2016.0,,720.0,,,,,,,,,
805,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,1.0,0.0,0.0,,,,,,2017.0,0.0,720.0,1.0,0.0,2.0,,,1.0,,,
4579,QuadraticDiscriminantAnalysis_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,,,,,,3.0,,,,,,
538,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,2018.0,0.0,202.0,2.0,,2.0,,1.0,1.0,,,
2522,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
1347,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
3259,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4788,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,1.0,,,,,,,,,,1.0,4.0,,,0.0,,,
17,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
1474,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2484,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
3670,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,3.0,,,,,,,,
676,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4633,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,0.0,,,,,1.0,,2017.0,0.0,202.0,2.0,,1.0,,,,,,
2413,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,0.0,,1.0,1.0,,1.0,,2018.0,0.0,202.0,2.0,0.0,1.0,,,,,,
3420,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,0.0,,,,,,,2017.0,0.0,202.0,1.0,,1.0,,,,,,
1554,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2223,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,1.0,1.0,,,,,,,,,,,,,,,,,
3343,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,1.0,,,,,,,,,,,,,,,,,,
211,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4026,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,2019.0,,,,,,,,,,,
4611,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2040,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,1.0,,,,,,,,,,,,,,,,,,
3360,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
1099,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,3.0,,,,,,,,
189,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,3.0,,,,,,,,
4625,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2988,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,1.0,,,,,,,,,,,,,,,,,,
2540,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4003,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
1900,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
1654,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
494,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
332,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
876,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
1886,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4010,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4693,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4906,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4894,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
890,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2202,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4572,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
3119,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
3379,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
561,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4516,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4844,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2986,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4419,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
1781,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
1032,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,67.0,4.0,,3.0,,,,1.0,,
1864,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
1301,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,4.0,,,,,,,,
4125,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,1.0,,,,,,,,,,
981,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2082,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
3002,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
976,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4619,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
3127,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2278,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,2019.0,,67.0,,,3.0,,,0.0,1.0,,1.0
3781,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2069,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
1267,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2490,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
1088,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
3861,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
277,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,1.0,,,,,,,1.0,,,,,,,,,,
3899,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,1.0,,,,,,,,,3.0,,,,,,1.0,,
4351,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2216,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
3121,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,1.0,,,,,,,,,,
191,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,3.0,,,,,,,,
1663,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2511,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2021,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2531,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,1.0,,,,,,2019.0,,67.0,,,,,,,,,
2297,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
3901,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
3806,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
3783,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4822,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4759,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
1400,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,3.0,,,,,,,,
1679,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
342,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,1.0,,,,,,,,,,,,,,,,,,
1274,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4308,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2190,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2347,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
1566,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2982,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
1797,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4367,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,1.0,,,,,,,,,,,,,,,,,,
1631,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4144,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
894,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,1.0,,,,,,,,1.0,,,,,,,,,,
3844,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
476,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
318,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
446,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,36.0,3.0,,,,,,,,
102,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
3514,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
3913,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,1.0,,,,,,,1.0,,,,,,,,,,
262,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2629,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4073,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
1224,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,3.0,,,,,,,,
4078,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,1.0,,,,,,,1.0,,,,,,,,,,
2621,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
362,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2178,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4254,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,2019.0,,,,,,,,,,,
1861,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,1.0,,,,,,,,,,,,,,,,,,
2072,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,1.0,,,,,,,,,,,,,,,,,,
4907,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,1.0,,,,,,,,,,,,,,,,,,
1845,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2815,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4323,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
1442,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
1585,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2673,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
224,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4706,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2762,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,3.0,,,,,,,,
1498,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,1.0,,,,,,,,,,,,,,,,,,
1728,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2777,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,3.0,,,,,,,,
3891,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,1.0,,,,,,,1.0,,,,,,,,,,
2213,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
1624,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
745,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
234,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
541,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
3807,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4899,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
250,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
379,QuadraticDiscriminantAnalysis_FOS_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
538,QuadraticDiscriminantAnalysis_REWEIGHTER_HYPERPARAMETER,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,2018.0,0.0,202.0,2.0,,2.0,,1.0,1.0,,,
2522,QuadraticDiscriminantAnalysis_REWEIGHTER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
1347,QuadraticDiscriminantAnalysis_REWEIGHTER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
3259,QuadraticDiscriminantAnalysis_REWEIGHTER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4788,QuadraticDiscriminantAnalysis_REWEIGHTER_HYPERPARAMETER,,,1.0,,,,,,,,,,1.0,4.0,,,0.0,,,
17,QuadraticDiscriminantAnalysis_REWEIGHTER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
1474,QuadraticDiscriminantAnalysis_REWEIGHTER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2484,QuadraticDiscriminantAnalysis_REWEIGHTER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
3670,QuadraticDiscriminantAnalysis_REWEIGHTER_HYPERPARAMETER,,,,,,,,,,,,3.0,,,,,,,,
676,QuadraticDiscriminantAnalysis_REWEIGHTER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4633,QuadraticDiscriminantAnalysis_REWEIGHTER_HYPERPARAMETER,,0.0,,,,,1.0,,2017.0,0.0,202.0,2.0,,1.0,,,,,,
2413,QuadraticDiscriminantAnalysis_REWEIGHTER_HYPERPARAMETER,,0.0,,1.0,1.0,,1.0,,2018.0,0.0,202.0,2.0,0.0,1.0,,,,,,
3420,QuadraticDiscriminantAnalysis_REWEIGHTER_HYPERPARAMETER,,0.0,,,,,,,2017.0,0.0,202.0,1.0,,1.0,,,,,,
1554,QuadraticDiscriminantAnalysis_REWEIGHTER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2223,QuadraticDiscriminantAnalysis_REWEIGHTER_HYPERPARAMETER,,1.0,1.0,,,,,,,,,,,,,,,,,
3343,QuadraticDiscriminantAnalysis_REWEIGHTER_HYPERPARAMETER,,1.0,,,,,,,,,,,,,,,,,,
211,QuadraticDiscriminantAnalysis_REWEIGHTER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4026,QuadraticDiscriminantAnalysis_REWEIGHTER_HYPERPARAMETER,,,,,,,,,2019.0,,,,,,,,,,,
4611,QuadraticDiscriminantAnalysis_REWEIGHTER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2040,QuadraticDiscriminantAnalysis_REWEIGHTER_HYPERPARAMETER,,1.0,,,,,,,,,,,,,,,,,,
3360,QuadraticDiscriminantAnalysis_REWEIGHTER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
1099,QuadraticDiscriminantAnalysis_REWEIGHTER_HYPERPARAMETER,,,,,,,,,,,,3.0,,,,,,,,
189,QuadraticDiscriminantAnalysis_REWEIGHTER_HYPERPARAMETER,,,,,,,,,,,,3.0,,,,,,,,
4625,QuadraticDiscriminantAnalysis_REWEIGHTER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2988,QuadraticDiscriminantAnalysis_REWEIGHTER_HYPERPARAMETER,,1.0,,,,,,,,,,,,,,,,,,
2540,QuadraticDiscriminantAnalysis_REWEIGHTER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4003,QuadraticDiscriminantAnalysis_REWEIGHTER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
1900,QuadraticDiscriminantAnalysis_REWEIGHTER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
1654,QuadraticDiscriminantAnalysis_REWEIGHTER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
494,QuadraticDiscriminantAnalysis_REWEIGHTER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
332,QuadraticDiscriminantAnalysis_REWEIGHTER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
876,QuadraticDiscriminantAnalysis_REWEIGHTER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
1886,QuadraticDiscriminantAnalysis_REWEIGHTER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4010,QuadraticDiscriminantAnalysis_REWEIGHTER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4693,QuadraticDiscriminantAnalysis_REWEIGHTER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4906,QuadraticDiscriminantAnalysis_REWEIGHTER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
